region,district,City,latitude,longitude
Луганська,Міловський,Новострільцівка,39.91402,49.32672
Луганська,Міловський,Діброва,40.10216,49.57804
Луганська,Біловодський,Роздолля,39.79299,49.33565
Луганська,Міловський,Зарічне,39.95985,49.33823
Луганська,Міловський,Яснопромінське,40.11469,49.34578
Луганська,Марківський,Крупчанське,39.43268,49.57168
Луганська,Марківський,Розсохувате,39.63816,49.54199
Луганська,Марківський,Комуна,39.59078,49.46646
Луганська,Новопсковський,Новорозсош,39.22359,49.53392
Луганська,Новопсковський,Степне,39.335,49.68017
Луганська,Марківський,Виноградне,39.40882,49.39522
Луганська,Марківський,Нова Украіна,39.51181,49.39213
Луганська,Старобільський,Тарабани,39.26325,49.33891
Луганська,Міловський,Хоминське,40.09357,49.56516
Луганська,Міловський,Благодатне,40.05941,49.59331
Луганська,Новопсковський,Пантюхине,39.44504,49.74884
Луганська,Марківський,Бондарне,39.37792,49.43418
Луганська,Старобільський,Садки,39.249,49.30733
Луганська,Міловський,Півнівка,39.86887,49.43504
Луганська,Новопсковський,Залісне,39.12935,49.84806
Луганська,Новопсковський,Козлове,39.16128,49.8599
Луганська,Новопсковський,Шапран,39.13055,49.83827
Луганська,Новопсковський,Литвинове,39.20145,49.84583
Харківська,Дергачівський,Козача Лопань,36.19085,50.32837
Харківська,Золочівський,Івашки,35.82247,50.39343
Харківська,Золочівський,Завадське,35.85714,50.35721
Харківська,Золочівський,Окіп,36.14656,50.41918
Харківська,Золочівський,Уди,36.06605,50.39154
Харківська,Золочівський,Леміщине,35.7241,50.32974
Харківська,Золочівський,Олександрівка,35.83139,50.36442
Харківська,Золочівський,Андріївка,35.99464,50.34983
Харківська,Золочівський,Баранівка,35.98709,50.37008
Харківська,Золочівський,Перовське,35.8398,50.40527
Харківська,Золочівський,Ковалі,35.92014,50.34365
Харківська,Золочівський,Басове,35.89233,50.39532
Харківська,Богодухівський,Тимофіївка,35.78985,50.35824
Харківська,Золочівський,Гур'їв Козачок,35.9701,50.41849
Харківська,Золочівський,Цилюрики,35.95482,50.35515
Харківська,Золочівський,Мартинівка,35.93147,50.3385
Харківська,Золочівський,Стогнії,35.94314,50.36905
Харківська,Золочівський,Широкий Яр,35.84564,50.34914
Харківська,Золочівський,Скорики,35.84444,50.37643
Харківська,Золочівський,Сотницький Козачок,35.90607,50.4336
Харківська,Дергачівський,Шевченка,36.21214,50.36493
Харківська,Дергачівський,Ветеринарне,36.19583,50.39171
Харківська,Дергачівський,Гранів,36.2269,50.3615
